61,953
60,937
59,923
57,848
52,720
53,765
53,776
54,748
55,825
55,855
54,835
53,811
52,793
50,760
49,746
48,720
47,694
46,672
45,646
40,543
41,558
41,566
43,634
42,615
41,588
36,472
36,487
44,610
44,635
46,623
46,684
47,681
56,857
55,830
48,718
57,905
56,868
55,840
53,794
52,776
51,765
50,741
49,720
48,700
47,685
46,661
41,575
43,597
43,599
44,623
44,631
43,610
42,589
37,503
38,506
44,643
43,615
36,494
45,690
44,671
43,641
42,616
36,497
38,530
39,551
46,659
47,664
47,699
46,675
45,660
44,637
43,619
42,595
41,578
36,485
36,474
38,502
37,523
36,501
31,410
38,527
39,550
38,527
37,510
36,490
30,380
32,404
28,351
58,866
57,842
56,826
54,823
53,801
52,771
51,754
50,751
48,727
47,705
46,683
45,673
44,641
39,529
41,597
40,535
41,598
44,570
44,620
44,592
45,637
47,711
46,680
45,648
44,636
42,599
41,583
40,567
39,544
35,470
36,470
36,503
38,480
37,502
39,542
38,526
37,510
36,492
32,395
32,410
31,403
39,536
48,643
49,681
50,746
49,733
47,712
46,693
45,677
44,651
42,631
41,621
40,604
39,575
38,547
34,446
34,463
34,463
35,487
38,501
37,493
38,541
40,574
39,559
37,520
36,507
35,485
34,464
29,352
29,355
28,353
33,407
31,412
41,546
42,578
59,864
70,1002
71,1098
70,1097
69,1084
68,1072
67,1053
66,1030
65,971
63,947
62,928
61,910
60,851
53,768
53,783
55,782
54,790
53,751
47,631
46,636
56,802
57,838
58,869
57,847
56,831
55,793
48,689
48,673
50,719
59,829
58,813
57,795
56,776
55,737
48,629
48,655
48,624
50,718
59,804
60,852
60,891
72,1164
71,1148
70,1123
69,1075
68,1048
59,917
58,892
57,874
56,848
55,815
47,662
49,717
48,696
50,726
59,919
58,899
56,888
55,854
54,808
45,657
46,646
49,655
50,704
59,940
58,931
57,910
56,888
55,860
54,846
52,806
51,785
50,758
49,744
48,721
47,677
42,579
43,629
42,602
36,491
43,599
43,616
45,641
47,663
46,667
48,717
49,743
48,704
39,536
47,759
46,734
45,706
44,674
43,650
42,629
41,602
40,580
39,548
34,465
36,505
36,514
35,477
36,513
34,472
33,441
28,352
30,377
37,522
36,496
35,473
28,339
30,367
39,563
38,552
47,714
62,890
73,1136
72,1112
71,1103
70,1089
69,1042
68,1036
67,1039
66,1016
65,1006
64,985
63,963
62,943
61,885
55,787
55,808
56,817
57,819
56,779
48,698
58,847
58,857
60,916
60,884
59,857
58,834
57,809
56,802
55,817
54,791
48,656
47,645
49,694
50,711
50,702
52,720
60,891
59,876
58,857
57,829
56,789
55,771
54,751
47,616
48,647
48,678
49,715
48,684
41,553
51,732
49,694
43,573
51,724
50,701
48,676
47,653
40,514
41,524
42,569
61,844
62,942
61,921
59,903
58,876
57,861
56,842
55,807
48,663
49,673
49,712
50,724
51,709
52,735
63,941
73,1191
72,1178
71,1171
70,1158
69,1140
68,1113
67,1087
66,1098
65,1087
64,1047
63,1024
62,995
61,973
60,958
59,957
58,892
57,888
56,867
55,811
52,776
49,671
50,715
49,696
44,597
50,707
49,681
42,585
50,731
52,798
50,734
46,666
53,734
54,717
54,785
53,770
52,777
51,752
50,729
49,713
48,702
45,654
43,616
42,593
40,553
38,508
37,493
36,470
35,447
31,393
32,398
33,409
34,446
36,485
38,498
38,520
41,533
43,603
43,611
45,641
44,629
41,573
39,537
38,522
37,499
32,420
33,430
32,426
38,505
46,617
47,687
46,655
41,576
54,775
56,830
56,836
55,812
54,803
53,783
52,757
51,748
50,727
49,720
48,689
42,576
43,593
43,597
45,582
46,590
47,687
46,673
45,653
44,634
43,601
41,563
38,500
33,409
37,469
35,441
39,506
39,488
39,513
47,665
47,695
46,678
45,659
44,637
38,487
39,552
38,533
37,514
36,493
35,471
31,389
29,342
29,356
28,333
32,397
31,387
39,536
57,866
58,911
57,885
56,863
55,837
53,789
52,739
46,668
45,643
44,623
37,487
37,505
48,635
48,683
48,684
49,685
59,820
60,911
61,894
60,932
59,906
58,876
57,854
56,816
49,721
49,644
49,673
51,732
62,1001
61,983
60,936
59,908
58,888
57,859
50,743
51,740
51,747
52,745
52,767
62,929
74,1049
73,1040
72,994
63,878
64,866
75,1034
87,1478
86,1441
85,1423
84,1352
83,1334
82,1309
81,1275
80,1248
79,1255
78,1235
77,1215
76,1196
75,1165
74,1134
73,1128
72,1129
71,1099
70,1092
69,1054
61,971
60,947
59,939
58,933
56,897
55,881
54,835
53,797
52,776
51,763
45,643
46,640
46,700
45,686
44,655
38,512
38,534
48,686
48,731
47,693
40,533
50,741
49,692
51,766
53,826
52,794
44,614
62,862
63,991
62,971
61,915
53,818
54,766
64,1010
63,1014
62,992
61,971
60,967
59,948
58,918
57,889
56,874
55,842
54,821
48,689
49,679
50,668
51,769
50,773
49,756
47,723
45,677
43,647
41,588
36,492
38,528
39,560
37,500
32,410
42,560
42,563
43,594
52,777
51,764
45,584
52,804
51,774
50,743
49,707
43,589
43,579
45,660
53,763
54,762
54,812
53,795
52,791
51,751
43,620
45,603
46,617
55,736
65,972
66,1060
65,1051
64,1031
63,1023
62,955
55,794
56,811
56,846
57,790
67,1025
66,1019
65,1005
64,977
63,962
62,938
61,927
60,909
59,896
58,854
52,721
52,752
53,692
53,805
52,779
46,665
55,723
56,806
56,854
57,749
57,778
68,1024
67,1019
66,990
65,1000
64,974
57,824
57,841
56,826
55,821
54,803
47,659
48,657
48,641
58,859
59,857
69,1088
68,1093
67,1061
66,1045
65,1016
64,1003
63,978
62,964
61,940
60,889
53,786
52,767
55,799
56,821
56,880
57,804
57,852
58,877
60,905
69,1094
68,1073
67,1056
66,1047
65,1045
64,1031
63,1014
62,988
61,952
60,927
59,905
58,877
52,750
52,709
53,744
53,797
52,792
51,774
50,752
49,731
42,591
43,582
44,632
45,613
55,811
56,868
56,807
57,873
58,860
57,849
56,848
55,827
54,804
53,777
52,747
51,728
50,714
49,707
48,691
43,568
42,600
43,590
45,584
45,621
47,640
46,626
45,608
37,484
39,501
47,683
46,663
45,641
44,618
38,485
39,521
40,502
48,643
48,682
49,677
59,898
60,882
70,1096
69,1069
68,1059
67,1104
66,1093
65,1083
64,1053
63,1051
62,1015
61,963
60,944
59,955
58,929
57,905
56,809
55,790
54,781
53,756
52,726
51,715
50,701
49,675
47,635
44,592
45,659
44,647
42,601
38,497
37,507
45,643
44,631
43,618
41,581
39,546
34,454
38,465
36,474
39,488
44,607
47,678
46,671
44,626
43,595
42,565
39,522
39,525
40,538
39,530
47,638
49,644
50,666
51,755
50,735
49,687
43,604
45,630
44,613
43,595
42,559
35,465
38,491
39,517
50,724
52,705
52,768
50,716
44,603
53,776
54,800
54,843
53,839
51,799
50,774
49,742
48,722
47,688
46,674
45,651
39,552
41,529
42,584
42,617
44,621
43,618
45,655
44,617
55,826
54,816
53,796
52,779
51,757
46,630
46,652
45,651
47,685
56,833
55,829
54,806
53,784
52,768
51,743
43,625
42,593
36,491
45,618
46,608
46,632
48,629
57,774
58,882
59,804
60,814
61,869
70,1087
69,1080
68,1052
67,1036
66,1025
65,1007
64,1029
63,987
62,961
61,940
60,918
59,890
58,859
57,836
56,809
55,794
54,765
53,747
52,744
46,613
48,642
48,679
48,695
50,673
51,650
52,722
51,690
45,593
52,732
53,773
54,764
55,798
54,788
53,786
52,763
51,738
50,722
49,709
48,690
47,693
40,565
42,589
40,541
36,464
42,585
45,626
44,612
45,627
45,632
44,615
37,484
47,648
56,846
55,826
48,660
57,876
56,855
55,828
54,800
53,777
52,751
51,733
44,607
45,629
47,618
47,654
47,661
49,674
48,656
40,548
57,898
56,872
55,841
53,811
51,784
44,669
43,629
38,502
46,647
46,630
49,703
58,876
57,862
56,815
48,687
48,692
59,905
57,879
56,852
55,836
54,831
53,806
52,791
51,768
46,658
46,670
47,652
48,719
48,719
47,708
46,692
45,664
39,526
39,564
41,592
49,733
48,713
47,671
39,540
41,588
50,690
60,879
59,865
58,853
57,830
49,715
50,657
51,698
60,926
59,908
51,767
72,1055
71,1039
69,1015
68,990
67,954
59,850
60,876
62,819
61,865
73,1146
72,1126
71,1105
70,1086
69,1051
68,1035
67,1046
66,1039
65,1011
64,998
62,983
60,947
59,927
58,908
57,884
56,864
55,828
54,818
53,802
52,790
51,762
50,738
49,708
45,617
45,612
46,635
47,640
48,666
47,702
48,675
49,708
51,745
51,768
49,712
42,594
51,779
53,812
51,761
50,733
44,610
45,670
44,643
43,626
41,562
37,495
37,491
37,502
55,780
57,848
56,834
55,821
54,791
53,775
52,750
51,727
50,721
44,610
45,625
44,616
46,649
48,694
47,673
45,634
39,521
39,533
48,702
47,674
45,642
44,625
43,603
37,497
39,525
40,525
40,553
48,697
58,868
56,846
54,827
52,793
51,785
50,770
49,747
48,725
47,694
46,639
41,558
41,571
42,568
43,592
44,621
45,630
45,651
47,680
49,665
57,725
59,907
60,923
59,904
58,890
56,886
54,852
53,829
52,815
51,786
50,753
48,721
47,699
46,672
45,651
44,617
43,597
42,572
40,526
39,502
35,448
36,467
36,485
36,475
40,566
40,540
40,539
41,575
44,603
44,613
44,656
44,637
45,645
47,683
49,645
50,737
50,647
60,881
60,803
61,909
60,902
59,888
58,886
57,855
56,807
55,773
49,685
48,598
50,688
49,666
48,643
47,621
40,529
40,524
41,505
49,594
51,700
50,655
63,1013
62,996
61,978
60,969
59,941
58,911
57,890
56,852
50,744
49,723
47,694
45,663
42,615
40,571
34,449
38,500
40,553
43,591
43,597
48,648
50,721
49,690
40,495
52,775
51,722
53,803
52,733
74,1213
73,1228
72,1206
71,1186
70,1187
69,1155
68,1134
67,1104
66,1079
65,1058
64,1043
63,1031
61,965
60,944
58,905
57,878
55,846
54,835
53,822
52,804
51,781
50,757
49,734
48,710
41,574
43,600
44,625
46,657
46,661
48,740
47,714
46,692
44,645
43,616
39,545
40,541
40,570
42,578
48,681
50,695
50,722
52,748
53,759
55,765
56,817
57,887
56,874
54,822
53,804
52,774
51,770
49,740
48,716
47,699
46,683
40,567
42,583
41,559
43,599
45,660
45,668
43,634
37,493
46,682
47,655
49,675
56,892
54,850
48,703
57,885
56,861
54,826
53,803
52,778
45,646
44,635
48,691
49,675
59,920
58,911
57,879
50,710
48,683
60,938
59,922
58,881
57,843
50,683
49,711
50,739
61,994
60,966
59,961
58,902
51,699
49,718
48,690
41,553
51,740
61,968
60,939
59,919
58,893
57,869
56,852
55,826
54,802
46,647
47,687
48,696
49,688
50,743
51,787
52,772
62,886
63,959
64,926
74,1182
73,1145
72,1121
71,1104
70,1090
69,1070
68,1037
67,1026
66,1034
65,1019
64,979
63,952
62,926
61,906
60,896
59,856
58,829
57,803
56,761
50,680
50,685
51,714
53,725
54,712
54,751
55,737
55,859
54,843
52,806
51,787
50,755
49,710
44,636
43,611
43,597
46,619
47,667
57,765
58,897
57,856
56,850
55,808
54,786
53,759
52,724
46,623
47,618
48,656
47,621
49,706
48,691
47,683
46,672
45,654
35,465
39,499
41,549
41,574
50,658
59,878
58,844
57,821
56,814
55,796
54,779
53,761
52,747
51,726
50,706
49,690
48,677
42,582
43,579
44,605
42,584
36,471
46,648
46,662
45,646
39,536
47,640
48,653
48,677
49,660
50,691
50,733
49,717
48,693
40,546
42,587
59,933
58,924
57,898
56,894
55,853
54,826
53,815
52,785
51,776
50,751
49,734
48,715
47,688
43,592
41,583
43,586
45,646
43,626
42,583
35,466
39,521
44,604
45,667
47,642
47,693
46,676
45,668
43,635
42,612
41,571
40,544
36,477
37,488
36,457
38,512
37,497
40,543
46,708
45,687
44,666
43,639
37,506
37,500
37,517
48,679
50,758
51,729
50,718
49,690
48,674
40,545
43,566
42,579
60,890
59,871
58,820
50,700
51,739
50,711
49,689
48,654
41,559
42,591
40,541
35,430
42,586
61,868
60,961
59,915
57,894
56,883
55,864
54,853
53,829
52,815
51,798
50,784
49,764
48,729
47,715
46,672
42,591
42,567
41,573
39,545
33,440
44,603
45,624
45,669
44,653
43,629
35,470
38,547
44,586
46,645
47,671
47,700
46,688
45,666
44,646
43,626
42,597
36,494
37,492
39,522
38,522
39,553
48,677
50,717
49,703
48,676
39,517
40,525
51,735
50,718
48,695
40,553
41,541
62,841
63,856
64,975
63,949
62,930
61,909
60,908
59,882
58,857
57,824
56,815
55,803
54,778
53,757
46,630
48,649
49,660
50,697
49,660
49,718
48,698
47,663
40,552
42,581
50,645
52,719
53,799
52,768
51,753
49,733
47,687
45,654
44,635
39,543
39,543
40,562
42,559
41,539
43,549
52,690
52,796
50,772
49,748
48,727
47,706
45,666
44,646
43,630
42,605
41,593
40,569
34,450
35,470
37,501
38,545
37,526
31,398
37,484
39,500
40,526
39,568
37,534
35,482
28,336
30,371
40,553
41,542
75,1234
74,1197
73,1177
72,1158
71,1149
70,1134
69,1135
68,1123
67,1122
66,1061
65,1035
64,977
63,968
62,936
55,816
55,805
55,835
54,809
47,671
57,871
56,854
55,831
48,716
48,708
58,866
59,888
60,886
60,983
59,961
58,941
57,885
56,869
55,832
47,691
49,715
50,724
51,782
50,747
43,601
51,779
50,761
49,750
47,699
41,572
40,549
43,599
62,971
61,940
60,920
59,911
58,898
57,852
47,671
51,706
51,723
52,703
53,737
62,974
61,944
60,938
59,918
58,914
57,897
56,874
55,859
54,855
53,846
52,817
51,779
50,759
49,732
48,712
46,671
45,647
40,545
41,551
42,597
43,536
45,614
46,665
47,688
46,648
48,699
49,678
49,725
48,722
47,704
45,647
43,611
41,577
34,426
38,497
39,511
40,544
42,566
49,699
50,762
49,742
48,732
47,719
46,701
44,648
39,527
38,487
40,559
42,576
43,584
52,781
51,767
50,748
49,723
48,693
41,555
40,537
44,564
43,589
51,787
53,818
52,806
51,765
44,631
45,614
62,977
61,960
60,937
59,910
58,891
57,857
56,825
55,813
54,793
48,699
48,735
50,745
49,724
42,605
50,725
50,727
51,744
50,712
42,587
52,790
51,755
42,592
52,793
64,990
63,973
62,961
61,959
60,946
59,896
51,767
50,740
43,595
53,767
53,777
52,792
54,809
64,997
63,972
62,918
61,903
60,884
59,870
58,850
57,822
49,701
51,718
51,772
50,752
42,604
51,738
50,726
49,709
48,667
42,572
41,587
40,564
33,437
43,607
52,755
53,795
52,791
51,773
50,752
49,731
48,709
47,694
46,667
44,634
42,606
41,577
34,451
37,497
40,507
41,564
41,583
38,534
36,498
35,467
29,367
30,372
42,593
41,597
39,562
38,544
37,525
35,498
33,432
29,360
31,398
31,409
32,409
32,433
31,415
30,387
26,309
25,279
43,611
43,606
54,788
76,1251
75,1229
74,1199
73,1189
72,1181
71,1130
62,859
62,1030
61,1026
60,1007
59,989
58,955
57,933
56,907
55,843
54,823
53,799
47,713
47,653
47,690
46,675
45,655
39,509
40,559
48,734
47,715
46,691
45,674
44,653
43,639
40,582
38,499
36,500
38,534
40,556
40,531
40,532
49,725
50,747
49,726
48,708
40,553
42,548
51,708
51,693
52,750
62,970
65,1007
64,983
62,956
60,927
58,909
57,897
56,865
55,857
54,840
52,785
45,628
47,654
48,693
49,741
48,721
47,698
45,659
38,508
40,546
49,701
52,712
54,775
55,814
65,1045
64,1027
63,1012
62,972
61,979
60,959
59,937
58,903
57,884
56,859
55,850
54,833
53,807
52,785
51,764
50,720
48,692
47,659
46,644
41,544
43,615
42,579
38,502
44,625
44,636
42,601
40,576
38,543
36,483
32,405
34,458
32,409
27,316
35,462
38,494
45,623
46,637
47,697
48,618
49,704
49,666
49,706
48,697
47,693
46,697
45,674
44,656
43,638
42,609
41,580
35,479
38,513
38,478
38,513
38,525
39,541
41,534
42,588
51,741
52,735
52,731
52,765
53,791
52,764
51,743
50,717
49,699
48,682
47,672
45,645
42,607
40,575
39,561
38,533
36,497
33,437
31,387
32,392
32,405
35,458
34,446
37,495
39,500
40,540
42,550
42,529
42,554
43,537
42,586
54,745
55,779
88,1378
87,1345
86,1322
85,1297
84,1292
83,1280
82,1267
81,1265
80,1268
79,1245
78,1225
77,1203
76,1209
75,1186
74,1191
73,1148
72,1131
71,1124
70,1108
69,1092
68,1069
67,1068
66,1041
65,1041
64,1045
63,1020
62,996
61,959
60,933
59,908
54,836
53,823
51,792
50,766
41,597
47,668
48,677
54,792
53,768
51,724
50,704
44,589
46,635
46,627
55,818
56,846
55,825
54,840
52,801
51,765
50,741
49,717
48,711
47,684
45,629
44,610
43,582
39,503
39,537
42,555
43,560
42,569
44,608
45,612
45,615
48,693
47,659
50,690
57,846
56,812
50,734
58,787
59,886
58,864
56,821
55,783
54,763
53,723
47,655
47,674
46,648
41,542
48,669
51,670
52,707
59,923
58,877
57,848
56,836
55,816
54,769
48,665
49,680
50,742
49,715
48,691
47,666
41,556
43,543
43,563
51,685
52,715
60,887
59,884
58,866
51,713
53,719
60,893
61,933
62,925
61,905
60,868
59,860
53,748
53,744
53,726
63,989
62,964
61,946
59,886
54,782
55,812
54,787
64,944
63,905
55,796
65,991
64,963
63,939
56,835
55,827
54,801
53,787
52,762
44,614
45,619
46,652
66,1015
65,982
64,978
56,776
56,855
55,829
54,803
47,663
48,687
66,1034
64,973
63,946
62,934
61,925
60,918
59,904
58,882
57,857
56,834
55,819
54,798
53,777
48,702
49,672
49,698
49,703
51,667
51,748
52,755
53,731
54,758
55,822
54,805
53,802
52,769
46,692
47,659
45,651
55,805
55,812
68,1013
69,1013
68,976
67,909
58,846
59,837
69,1026
68,1011
67,986
66,963
58,833
58,840
59,829
70,1059
71,1041
72,1169
71,1148
70,1139
69,1118
67,1092
66,1073
65,1063
64,1041
63,1020
62,1007
61,981
60,954
59,965
58,935
57,902
56,873
55,851
54,827
53,804
52,796
51,769
50,748
49,726
47,677
41,586
43,600
44,648
43,636
42,617
41,604
39,560
36,510
33,460
30,396
27,336
31,387
32,413
35,482
36,483
37,512
37,505
43,594
46,644
47,662
49,697
50,784
49,771
48,754
47,736
46,703
45,689
43,642
40,560
39,557
41,610
42,611
42,622
41,614
39,571
37,526
35,483
31,396
34,467
35,466
35,481
41,569
51,757
50,738
52,809
51,796
50,789
49,780
48,741
42,628
44,617
45,666
46,666
52,795
51,764
44,610
54,837
53,814
52,797
51,774
50,732
49,699
44,607
44,654
43,612
35,487
46,684
44,631
47,651
54,840
53,807
52,769
47,682
47,655
55,814
56,851
57,853
56,831
49,718
58,889
57,861
50,702
59,913
61,928
60,973
59,948
58,936
57,911
56,885
49,675
49,758
47,724
46,702
45,678
43,640
42,623
41,598
33,435
37,497
39,543
40,556
40,589
38,556
37,531
36,508
30,380
31,409
33,453
31,413
29,374
24,267
26,307
41,557
51,747
52,791
62,932
63,989
62,976
61,948
60,918
59,878
51,740
52,742
52,803
51,777
50,761
48,718
46,680
44,648
43,639
42,624
41,616
38,556
36,521
35,502
33,461
30,398
28,350
25,291
28,329
29,364
29,364
32,419
35,469
35,469
37,495
38,537
39,532
39,532
42,571
42,615
39,565
37,527
36,508
35,488
32,431
31,407
28,354
26,314
23,252
26,306
26,307
30,368
28,346
31,407
31,398
32,409
44,652
54,758
72,1130
71,1112
70,1092
69,1049
68,1040
67,1007
58,846
60,951
59,926
58,908
57,879
56,871
55,853
54,830
53,795
52,764
46,676
46,630
48,723
47,704
40,562
47,695
49,704
50,730
49,709
48,690
47,668
39,527
41,524
42,575
49,748
48,725
47,701
45,673
42,604
38,490
38,527
39,561
37,526
36,508
33,445
30,367
30,381
29,366
40,548
50,746
49,725
48,701
46,663
45,627
38,502
41,567
41,557
39,553
60,896
61,882
62,931
73,1135
72,1123
71,1094
70,1078
69,1075
68,1092
67,1086
66,1031
65,1012
64,964
63,940
62,920
61,891
60,881
59,866
58,848
57,848
56,848
55,846
54,833
53,815
52,788
47,715
46,695
39,550
47,683
49,701
48,694
47,677
46,661
45,653
44,628
40,555
39,531
38,494
41,585
43,571
49,719
48,695
47,673
46,636
40,539
41,568
41,568
49,707
51,740
50,719
45,613
52,743
51,729
50,711
49,697
48,683
47,672
46,648
44,603
41,556
41,584
42,608
41,552
44,584
42,591
41,578
36,471
46,629
51,744
52,751
51,742
50,738
49,716
48,692
47,673
45,649
43,622
42,597
40,552
36,501
37,518
40,534
42,557
42,585
41,576
43,622
44,592
45,640
53,762
55,779
54,753
53,763
52,713
45,628
47,645
47,639
56,815
56,806
58,863
57,830
56,812
55,792
54,770
53,742
47,638
48,653
49,694
48,671
47,651
46,629
45,611
44,585
38,512
39,487
39,512
41,557
42,563
47,664
50,705
57,913
56,890
55,853
54,835
53,820
52,798
51,755
45,625
46,657
46,654
46,670
45,650
44,631
43,613
42,595
41,576
40,563
39,540
34,454
34,460
35,466
36,483
35,473
38,508
38,504
48,669
48,708
47,685
46,654
40,536
39,521
58,914
57,894
56,848
46,698
50,764
60,909
59,879
58,855
57,833
56,799
55,785
48,679
48,702
49,696
48,683
42,569
49,736
50,773
49,746
48,710
46,678
45,663
44,618
36,495
39,535
40,560
38,528
36,490
30,371
30,367
39,543
40,587
39,563
36,517
33,462
31,421
30,403
29,375
26,309
26,315
27,336
28,344
29,357
29,371
59,929
58,865
50,717
60,870
62,886
63,887
75,1183
74,1137
73,1122
72,1102
71,1096
70,1088
69,1066
68,1053
67,1041
66,1011
65,997
64,980
63,960
62,945
61,916
60,884
59,857
58,863
56,844
55,828
54,807
53,782
52,764
51,743
50,724
48,684
47,660
45,611
41,584
40,558
39,542
38,531
36,498
35,472
34,452
31,389
31,398
32,408
35,468
34,453
35,473
34,451
32,406
31,388
28,332
28,336
30,384
42,592
45,603
45,635
46,685
45,649
39,544
47,674
46,646
45,624
44,606
43,588
40,546
38,521
37,497
32,422
34,444
37,477
38,477
40,518
37,511
40,557
46,644
44,608
37,514
47,722
46,698
45,672
44,652
43,631
39,557
38,513
40,589
41,602
49,717
50,697
52,753
53,695
53,765
55,801
55,812
54,798
53,774
52,746
51,729
50,705
49,692
44,627
44,600
45,611
45,635
43,607
37,493
47,673
45,645
44,627
43,607
37,502
37,500
40,544
47,695
54,828
53,792
52,780
51,772
49,743
48,718
47,699
46,678
45,652
44,629
43,604
42,582
41,555
40,526
37,485
34,453
37,478
39,538
40,540
40,545
41,571
42,592
41,584
40,565
38,525
37,518
36,490
33,424
32,407
34,444
35,458
35,478
42,590
44,588
45,659
46,674
46,685
45,666
44,650
43,638
42,616
41,595
40,579
39,558
38,528
32,420
32,425
30,386
27,328
25,291
24,273
34,450
36,485
36,477
36,505
37,521
39,548
56,790
58,840
58,904
57,885
56,862
49,749
50,752
60,890
60,957
59,937
58,912
57,883
56,857
55,835
54,811
53,781
51,742
49,708
43,583
47,627
45,664
43,634
38,532
47,685
46,664
44,633
42,587
37,472
40,545
38,535
37,515
35,488
32,426
27,323
31,395
33,435
47,668
49,712
48,710
47,697
46,677
45,658
44,640
37,494
38,537
40,535
40,555
50,736
49,724
48,706
47,679
46,660
45,638
38,537
39,534
41,548
42,554
42,594
52,757
51,736
50,708
48,687
47,668
46,653
45,636
44,617
43,594
42,581
41,566
39,532
33,426
36,463
37,491
38,511
36,469
31,378
39,540
39,517
40,541
38,514
37,493
31,385
32,404
40,548
43,576
42,556
43,601
60,901
61,875
62,941
63,1009
61,964
60,944
59,875
51,750
52,779
51,753
50,735
49,715
48,695
47,665
40,539
41,568
42,585
42,581
40,546
39,524
31,403
35,449
42,600
40,562
39,543
38,530
32,395
33,420
33,436
54,744
64,932
65,982
64,963
63,939
62,917
51,701
54,793
53,773
42,557
54,790
75,1247
74,1222
73,1154
72,1138
71,1152
69,1156
68,1100
67,1082
66,1065
65,1057
64,1000
63,978
62,959
61,934
60,919
59,904
58,891
57,877
56,859
55,848
48,701
50,736
51,766
50,753
49,738
47,704
43,589
44,625
44,640
52,770
53,792
54,762
53,809
52,788
51,785
50,761
49,739
42,597
43,638
45,622
46,658
55,804
55,829
53,818
46,673
55,873
53,831
52,802
51,785
50,763
49,730
42,604
43,622
42,607
41,583
39,547
35,467
36,478
35,467
43,636
44,642
47,674
58,854
58,903
57,891
56,867
55,844
54,823
53,802
52,783
51,759
50,735
49,718
48,693
47,680
46,660
45,630
39,529
41,574
41,551
41,560
43,639
43,582
45,647
46,666
47,675
47,663
46,698
44,657
42,629
41,607
39,575
38,557
37,538
36,511
32,435
32,421
33,451
33,445
34,473
32,438
31,417
29,376
26,313
24,273
27,327
27,334
27,335
36,499
38,539
48,701
50,729
59,910
58,877
51,720
60,864
62,986
61,964
60,953
59,934
58,925
57,895
56,880
55,864
54,832
52,800
51,761
45,648
44,630
43,612
42,574
35,471
37,503
39,533
47,677
47,636
49,750
48,714
47,692
46,658
39,544
41,540
41,589
39,559
32,394
50,732
49,741
52,770
52,802
51,787
50,762
49,759
48,744
46,701
45,676
40,573
39,551
38,531
36,499
32,412
34,444
32,426
41,564
41,548
43,611
42,626
41,611
40,590
35,493
32,420
45,643
52,785
53,766
52,736
50,711
49,686
43,580
45,533
44,594
62,1015
61,988
60,947
59,928
58,906
57,888
56,860
55,842
53,812
52,796
51,775
49,729
43,601
44,646
46,662
46,677
48,713
48,678
51,792
50,760
44,648
50,722
52,773
52,754
53,813
52,793
50,752
44,583
42,606
63,991
62,971
61,943
59,906
52,741
52,757
54,769
64,960
63,953
62,905
54,741
53,800
65,994
64,989
63,999
62,990
61,983
60,906
53,746
52,745
53,728
54,767
55,806
76,1056
75,996
65,892
64,884
62,849
53,723
55,728
77,1099
76,1091
75,1033
66,916
67,929
88,1367
87,1343
86,1325
85,1268
75,1109
76,1111
77,1178
101,1770
100,1796
99,1774
98,1748
97,1711
96,1706
95,1709
94,1701
93,1693
92,1717
91,1643
90,1628
89,1612
88,1629
87,1588
86,1519
85,1471
84,1489
83,1457
82,1486
81,1458
80,1459
79,1459
78,1432
77,1391
76,1355
75,1359
74,1329
73,1289
72,1266
71,1226
70,1197
69,1195
68,1142
67,1148
66,1114
65,1078
64,1070
63,1057
62,1043
59,965
57,925
56,899
55,880
54,861
53,834
48,718
49,760
48,733
47,713
46,701
44,647
42,620
40,583
39,554
37,516
33,437
35,473
37,502
39,535
40,561
41,577
42,598
44,632
50,739
51,779
50,770
49,740
44,644
45,647
52,846
51,823
50,801
49,761
45,671
45,677
45,667
55,826
57,859
58,909
57,898
56,861
54,801
49,675
51,749
52,755
58,872
56,820
55,807
54,787
53,771
51,751
46,655
47,687
45,653
39,526
47,698
46,695
45,675
43,629
41,605
40,585
36,507
35,494
34,471
30,395
39,542
39,558
36,514
35,491
34,475
31,411
29,367
25,291
28,350
31,402
32,413
31,411
39,561
50,726
49,711
48,702
47,689
46,683
44,646
40,577
40,570
42,577
43,613
41,586
40,565
33,448
38,504
42,593
51,732
58,897
57,878
56,862
55,851
54,842
53,835
52,812
51,791
50,771
49,740
42,615
45,641
47,663
48,726
47,713
47,684
49,690
51,729
51,722
60,916
61,1015
60,995
59,981
58,962
57,948
56,936
54,903
53,878
52,868
51,845
50,820
49,774
48,752
47,740
45,699
40,591
38,509
40,591
41,571
44,631
42,616
45,690
45,651
46,697
47,661
50,699
49,762
48,741
46,707
43,638
40,554
41,575
41,610
39,560
34,447
52,803
51,768
50,761
48,721
47,705
46,688
45,665
43,635
41,591
37,531
40,536
40,547
42,577
40,572
43,591
44,618
44,630
52,786
54,855
53,831
52,798
46,696
47,702
54,796
53,778
52,755
50,715
49,697
48,681
47,682
45,642
42,585
39,492
42,566
40,570
43,581
42,579
45,635
46,610
48,675
62,991
61,971
60,961
59,938
58,917
55,876
54,865
53,828
52,805
51,767
50,741
49,725
48,707
42,627
45,645
46,671
45,661
39,556
47,672
46,664
44,630
43,610
42,599
41,576
40,555
36,490
38,525
37,506
40,557
39,527
40,564
47,645
45,617
43,581
40,547
40,511
47,682
46,688
45,668
44,649
43,626
42,578
34,466
37,494
39,544
38,514
31,397
39,544
42,592
49,713
48,689
47,668
46,668
45,642
44,616
38,507
39,538
41,568
40,547
39,523
35,441
36,486
42,556
43,609
42,589
38,509
51,757
50,725
45,633
52,802
50,768
49,742
48,719
46,680
44,648
43,642
42,615
